placeId,name,category,address,point,providerPlaceId
228,시민회관 대극장 2층 좌측여자,ETC,"부산광역시 동구 자성로133번길 16, 시민회관 (범일동)",POINT(129.0651800 35.1389390),
229,초량1동 행정복지센터 1층,ETC,"부산광역시 동구 중앙대로179번길 33, 초량1동 행정복지센터 (초량동)",POINT(129.0370000 35.1139800),
230,수정119안전센터 화장실,ETC,"부산광역시 동구 중앙대로 383-1, 수정119안전센터 (수정동)",POINT(129.0492000 35.1299000),
231,금수사초소,ETC,부산광역시 동구 망양로 533-33(초량동) 금수사초소,POINT(129.0306000 35.1212600),
232,시민회관 카페테리아 남자,ETC,"부산광역시 동구 자성로133번길 16, 시민회관 (범일동)",POINT(129.0650700 35.1392140),
233,동구문화원,ETC,"부산광역시 동구 중앙대로349번길 20, 동구문화원 (수정동)",POINT(129.0459640 35.1268920),
234,시민회관 대극장 3층 좌측여자,ETC,"부산광역시 동구 자성로133번길 16, 시민회관 (범일동)",POINT(129.0653200 35.1389390),
235,수정4동 행정복지센터 1층,ETC,"부산광역시 동구 망양로685번길 2, 수정4동 행정복지센터 (수정동)",POINT(129.0407000 35.1271300),
236,천일주유소,ETC,"부산광역시 동구 중앙대로 168, 천일주유소 (초량동)",POINT(129.0388000 35.1123100),
237,부두119안전센터(소방1정대) 2층,ETC,"부산광역시 동구 충장대로 286, 부두119안전센터(소방정대2층 대기실 옆) (좌천동)",POINT(129.0520000 35.1256800),
238,SK문화가스충전소,ETC,"부산광역시 동구 중앙대로 348, SK문화가스충전소 (초량동)",POINT(129.0472000 35.1265290),
239,동부경찰서 1층 민원실,ETC,"부산광역시 동구 중앙대로 387, 동부경찰서 1층 (수정동)",POINT(129.0492000 35.1300500),
240,초량3동 행정복지센터 1층,ETC,"부산광역시 동구 초량상로 112, 초량3동주민센터 1층 (초량동)",POINT(129.0398000 35.1213300),
241,초량6동 행정복지센터 1층,ETC,"부산광역시 동구 초량로 75, 초량6동 행정복지센터 (초량동)",POINT(129.0370000 35.1139800),
242,수성지구대 1층,ETC,"부산광역시 동구 망양로 811, 수성지구대 (수정동)",POINT(129.0435000 35.1348800),
243,범일2동 행정복지센터 1층,ETC,"부산광역시 동구 범일로 58, 범일2동 행정복지센터 (범일동)",POINT(129.0598000 35.1351500),
244,부산항국제여객터미널 2층,ETC,"부산광역시 동구 충장대로 206, 부산항 국제여객터미널 1,2층 (초량동)",POINT(129.0487000 35.1174000),
245,좌천동 행정복지센터 1층,ETC,"부산광역시 동구 좌천남로 19, 좌천동 행정복지센터 1층 (좌천동)",POINT(129.0492000 35.1314200),
246,수정1동 행정복지센터 1층,ETC,"부산광역시 동구 홍곡로 71, 수정1동 행정복지센터 (수정동)",POINT(129.0423000 35.1254300),
247,soil구도일 부산진주유소,ETC,"부산광역시 동구 중앙대로 414, 부산진주유소 (좌천동)",POINT(129.0518000 35.1312600),
248,한국철도공사 부산역 1-3층,ETC,"부산광역시 동구 중앙대로 206, 한국철도공사 부산지역본부 1층 (초량동)",POINT(129.0422000 35.1162300),
249,도시철도 부산진역(동구청),ETC,"부산광역시 동구 중앙대로 지하 350, 부산진역 (초량동)",POINT(129.0478940 35.1277870),
250,시민회관 카페테리아 여자,ETC,"부산광역시 동구 자성로133번길 16, 시민회관 (범일동)",POINT(129.0650700 35.1392140),
251,영도구국민체육센터,ETC,부산광역시 영도구 함지로79번길 6 (동삼동),POINT(129.0668760 35.0755310),
252,봉산약수터,ETC,부산광역시 영도구 봉래길 106-1,POINT(129.0527650 35.0911630),
253,해수천1호,ETC,부산광역시 영도구 해양로 412,POINT(129.0767280 35.0723170),
254,하나은행 영도지점,ETC,부산광역시 영도구 영선대로 95(영선동2가),POINT(129.0425800 35.0893950),
255,부산은행 영선동지점,ETC,부산광역시 영도구 영선대로 75 (영선동2가),POINT(129.0417790 35.0877810),
256,동삼종합사회복지관,ETC,부산광역시 영도구 상리로 30,POINT(129.0668210 35.0832950),
257,청학배수지,ETC,부산광역시 영도구 와치로 36,POINT(129.0598150 35.0888510),
258,소공원,ETC,부산광역시 영도구 흰여울길 148,POINT(129.0473700 35.0762970),
259,부산청학동우체국,ETC,부산광역시 영도구 청학로 87,POINT(129.0611000 35.0960000),
260,영도도서관 남항분관,ETC,부산광역시 영도구 절영로 71 (남항동2가),POINT(129.0347670 35.0885780),
261,7-3 버스주차장,ETC,부산광역시 영도구 동삼동 1017-3,POINT(129.0806829 35.0618524),
262,국립해양박물관,ETC,부산광역시 영도구 해양로301번길 45,POINT(129.0805380 35.0787180),
263,절영해안산책로6호,ETC,부산광역시 영도구 동삼동 산 71-4,POINT(129.0591020 35.0704450),
264,항만소방서 화장실,ETC,부산광역시 영도구 해양로 297,POINT(129.0768000 35.0818200),
265,태종대유원지 등대 공중화장실(5호),ETC,부산광역시 영도구 전망로 181,POINT(129.0900000 35.0500000),
266,한아름새마을금고(본점),ETC,부산광역시 영도구 하나길 458(신선동2가),POINT(129.0463740 35.0867300),
267,함지골약수터,ETC,부산광역시 영도구 절영로 323,POINT(129.0549300 35.0752950),
268,해돋이마을,ETC,부산광역시 영도구 와치로 2-18,POINT(129.0568158 35.0902207),
269,조내기고구마 역사공원,ETC,부산광역시 영도구 벚꽃길 80,POINT(129.0576340 35.0845820),
270,절영종합사회복지관,ETC,부산광역시 영도구 함지로 33-10,POINT(129.0623490 35.0722924),
271,태종대유원지 전망대 공중화장실(6호),ETC,부산광역시 영도구 전망로 209,POINT(129.0800000 35.0500000),
272,개인택시영도LPG충전소,ETC,부산광역시 영도구 해양로 296,POINT(129.0765350 35.0824180),
273,NH농협은행 영도지점,ETC,부산광역시 영도구 남항로 49(영선동2가),POINT(129.0418340 35.0884060),
274,부산영선동우체국,ETC,부산광역시 영도구 절영로 96-1,POINT(129.0399000 35.0860000),
275,홈플러스 영도점,ETC,부산광역시 영도구 대교로14번길 57 (봉래동2가),POINT(129.0445470 35.0958080),
276,와치종합사회복지관,ETC,부산광역시 영도구 함지로79번길 76,POINT(129.0654080 35.0760600),
277,영선2동행정복지센터,ETC,부산광역시 영도구 영선대로 65 (영선동3가),POINT(129.0413364 35.0870073),
278,남항주유소,ETC,부산광역시 영도구 남항서로 96,POINT(129.0364570 35.0890900),
279,성모신협,ETC,부산광역시 영도구 영선대로 83-1,POINT(129.0422020 35.0885070),
280,영도구노인복지관 분관,ETC,부산광역시 영도구 봉래길 372,POINT(129.0565000 35.0910600),
281,동현주유소,ETC,부산광역시 영도구 해양로 212,POINT(129.0725330 35.0872170),
282,태종대유원지 체육공원 공중화장실(3호),ETC,부산광역시 영도구 동삼동 산 29-1,POINT(129.0800000 35.0500000),
283,부산항국제크루즈터미널,ETC,부산광역시 영도구 해양로301번길 17 국제크루즈터미널,POINT(129.0792330 35.0809220),
284,청학파출소,ETC,부산광역시 영도구 태종로 935,POINT(129.0662670 35.0920260),
285,신선동행정복지센터,ETC,부산광역시 영도구 하나길 317 (신선동3가),POINT(129.0451687 35.0833337),
286,7-1 주차장,ETC,부산광역시 영도구 태종로833번길 23,POINT(129.0082112 35.0621455),
287,부산은행 영도금융센터,ETC,부산광역시 영도구 절영로 27(대교동2가),POINT(129.0397680 35.0919600),
288,기업은행 영도지점,ETC,부산광역시 영도구 남항서로 138(대교동1가),POINT(129.0384260 35.0925130),
289,영도구종합사회복지관,ETC,부산광역시 영도구 산정길 138 (신선동3가),POINT(129.0474870 35.0811900),
290,태종대유원지 제11호 공중화장실(곤포),ETC,부산광역시 영도구 동삼동 산 19-3,POINT(129.0800000 35.0500000),
291,태종대온천주유소,ETC,부산광역시 영도구 태종로 806-1 (동삼동),POINT(129.0807240 35.0645750),
292,영선동 국민은행,ETC,부산광역시 영도구 태종로 110(영선동1가),POINT(129.0427010 35.0908280),
293,영도문화예술회관,ETC,부산광역시 영도구 함지로79번길 6 (동삼동),POINT(129.0659610 35.0757290),
294,영도구장애인복지관,ETC,부산광역시 영도구 함지로79번길 6,POINT(129.0654000 35.0747240),
295,태종에너지청학주유소,ETC,부산광역시 영도구 태종로 376 (청학동),POINT(129.0648620 35.0935510),
296,부산은행 청학동지점,ETC,부산광역시 영도구 태종로 321(청학동),POINT(129.0611590 35.0968410),
297,흰여울마을 안내센터(2층),ETC,부산광역시 영도구 절영로 194(영선동4가),POINT(129.0413364 35.0870073),
298,절영해안산책로7호,ETC,부산광역시 영도구 동삼동 산 71-4,POINT(129.0605940 35.0700090),
299,부산영도우체국,ETC,부산광역시 영도구 태종로 89,POINT(129.0409000 35.0919000),
300,영도새마을금고(봉래지점),ETC,부산광역시 영도구 대교로 11(봉래동3가),POINT(129.0436410 35.0931050),
301,영도새마을금고(본점),ETC,부산광역시 영도구 태종로 361(청학동),POINT(129.0646200 35.0946690),
302,동삼혁신도시 아라마루,ETC,부산광역시 영도구 해양로301번길 55,POINT(129.0820130 35.0771960),
303,남항동행정복지센터,ETC,부산광역시 영도구 남항로9번길 1 (남항동1가),POINT(129.0376241 35.0899654),
304,태종아리랑,ETC,부산광역시 영도구 와치로 328(동삼동),POINT(129.0747910 35.0723640),
305,부산은행 영도출장소,ETC,부산광역시 영도구 태종로 423(청학동),POINT(129.0671230 35.0902480),
306,부산해양경찰서 영도파출소,ETC,부산광역시 영도구 하리해안길 17-18,POINT(129.0816850 35.0699560),
307,부산동삼동우체국,ETC,부산광역시 영도구 동삼로 37-1,POINT(129.0709000 35.0768000),
308,영도구노인복지관,ETC,부산광역시 영도구 절영로29번길 14 (대교동2가),POINT(129.0401310 35.0913880),
309,항만구조대 화장실,ETC,부산광역시 영도구 상리로 76,POINT(129.0719000 35.0859500),
310,봉래동친수공간,ETC,부산광역시 영도구 봉래나루로 75,POINT(129.0387520 35.0946020),
311,청학수변공원,ETC,부산광역시 영도구 해양로 53-1,POINT(129.0613880 35.0976140),
312,SK행복충전 부산에너지충전소,ETC,부산광역시 영도구 해양로 160,POINT(129.0697600 35.0913880),
313,해수천2호,ETC,부산광역시 영도구 해양로 386,POINT(129.0752370 35.0746240),
314,동삼2동행정복지센터,ETC,부산광역시 영도구 동삼오션로 27(동삼동),POINT(129.0830280 35.0683820),
315,국립해양박물관 화장실(외부),ETC,부산광역시 영도구 해양로301번길 45,POINT(129.0805026 35.0789511),
316,영선119안전센터 화장실,ETC,부산광역시 영도구 태종로 115,POINT(129.0434000 35.0911200),
317,영선1동행정복지센터,ETC,부산광역시 영도구 꿈나무길 25 (영선동1가),POINT(129.0448510 35.0904370),
318,부산해양경찰서 중리출장소,ETC,부산광역시 영도구 절영로 438,POINT(129.0649340 35.0688890),
319,SK에너지(주)직영 태종로주유소,ETC,부산광역시 영도구 태종로 290 (청학동),POINT(129.0577490 35.0980470),
320,절영산책로 관리동,ETC,부산광역시 영도구 해안산책길 52(영선동4가),POINT(129.0412161 35.0811381),
321,청학119안전센터 화장실,ETC,부산광역시 영도구 태종로 274,POINT(129.0564000 35.0982500),
322,영도놀이마루,ETC,부산광역시 영도구 와치로 259 (동삼동),POINT(129.0691175 35.0758353),
323,남항시장 2호,ETC,부산광역시 영도구 절영로43번길 60(영선동2가),POINT(129.0416670 35.0894440),
324,영도중앙새마을금고(본점),ETC,부산광역시 영도구 영선대로 99(영선동2가),POINT(129.0428600 35.0897730),
325,영도 환경공원 옥외 화장실,ETC,부산광역시 영도구 해양로 259,POINT(129.0781350 35.0851300),
326,영선대로 지하 공영주차장,ETC,부산광역시 영도구 영선대로 107 (영선동1가),POINT(129.0432610 35.0903630),
327,세기상사㈜ 대성주유소,ETC,부산광역시 영도구 해양로 128 (청학동),POINT(129.0675500 35.0935130),
328,남항대교친수공간,ETC,부산광역시 영도구 남항서로 2-1,POINT(129.0387470 35.0823460),
329,찬새미작은도서관,ETC,부산광역시 영도구 하나길 733,POINT(129.0527470 35.0938050),
330,동삼3동행정복지센터,ETC,부산광역시 영도구 상리로 39 (동삼동),POINT(129.0686697 35.0846649),
331,봉래산체육공원,ETC,부산광역시 영도구 벚꽃길 207-6,POINT(129.0537430 35.0865130),
332,남항관리사업소 현장사무실 화장실,ETC,부산광역시 영도구 대평북로 6,POINT(129.0372190 35.0919080),
333,남항시장 1호,ETC,부산광역시 영도구 절영로49번길 73-5(영선동2가),POINT(129.0422220 35.0888890),
334,태종대유원지 관리사무실 공중화장실(2호),ETC,부산광역시 영도구 동삼동 산 29-1,POINT(129.0800000 35.0500000),
335,부산동삼3동우체국,ETC,부산광역시 영도구 상리로 37,POINT(129.0684000 35.0846000),
336,함지골청소년수련관,ETC,부산광역시 영도구 절영로 321 (동삼동),POINT(129.0545000 35.0747100),
337,태종대유원지 태종사 공중화장실(4호),ETC,부산광역시 영도구 동삼동 산 29-1,POINT(129.0900000 35.0500000),
338,영도구청(본관),ETC,부산광역시 영도구 태종로 423,POINT(129.0679102 35.0912179),
339,블루포트2021,ETC,부산광역시 영도구 봉래나루로 138,POINT(129.0410640 35.0954810),
340,한국해양수산연수원,ETC,부산광역시 영도구 해양로 367(동삼동),POINT(129.0767230 35.0777220),
341,SK행복충전 영도충전소,ETC,부산광역시 영도구 영선대로 41 (영선동4가),POINT(129.0401860 35.0849520),
342,피아크,ETC,부산광역시 영도구 해양로195번길 180 (동삼동),POINT(129.0768030 35.0863070),
343,영선지구대,ETC,부산광역시 영도구 남항시장길 328,POINT(129.0429230 35.0878950),
344,신선3동 공영주차장,ETC,부산광역시 영도구 영마루길 143,POINT(129.0461250 35.0806280),
345,해양특구주유소,ETC,부산광역시 영도구 해양로 270,POINT(129.0770430 35.0842250),
346,75광장,ETC,부산광역시 영도구 절영로 371,POINT(129.0585300 35.0710930),
347,절영해안산책로2호,ETC,부산광역시 영도구 해안산책길 51,POINT(129.0445050 35.0786820),
348,태종대유원지 육군레이더 앞 공중화장실(4호),ETC,부산광역시 영도구 동삼동 산 29-1,POINT(129.0800000 35.0500000),
349,영도조내기고구마역사기념관,ETC,부산광역시 영도구 벚꽃길 75,POINT(129.0584000 35.0853500),
350,부산해양경찰서 청학출장소,ETC,부산광역시 영도구 해양로 53,POINT(129.0613050 35.0974890),
351,태종대신협,ETC,부산광역시 영도구 동삼로 84(동삼동),POINT(129.0706630 35.0807940),
352,산정체육공원,ETC,부산광역시 영도구 산제당길 198,POINT(129.0493690 35.0864850),
353,상수도사업본부 영도사업소 화장실,ETC,부산광역시 영도구 상수도길 10,POINT(129.0482740 35.0915852),
354,태종대유원지 제8호 공중화장실(구명사),ETC,부산광역시 영도구 전망로 316,POINT(129.0800000 35.0500000),
